asset,entry_price,stop_loss,exit_price,confidence,reason,timestamp
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:04
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:05
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:06
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:07
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:22:09
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:22:09
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:22:10
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:22:11
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:22:12
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:22:13
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:14
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:22:15
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:22:16
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:17
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:18
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:22:19
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:22:20
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:21
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:22
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:23
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:24
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:25
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:26
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:27
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:28
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:29
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:30
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:31
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:32
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:33
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:34
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:35
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:36
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:37
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:38
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:39
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:40
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:41
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:42
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:43
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:44
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:46
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:47
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:48
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:22:48
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:22:49
BTC,117432.0,119193.47999999998,0.0,0.27,divine_market_intuition,2025-07-25 22:23:12
BTC,117432.0,119193.47999999998,0.0,0.27,divine_market_intuition,2025-07-25 22:23:12
BTC,117432.0,119193.47999999998,0.0,0.3626671600341797,divine_market_intuition,2025-07-25 22:23:13
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:14
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:15
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:23:16
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:17
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:18
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:19
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:20
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:21
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:22
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:23:23
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:24
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:23:25
Unknown,0.0,0.0,0.0,0.362053234577179,market_conditions,2025-07-25 22:23:26
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:27
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:29
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:29
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:30
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:31
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:32
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:23:33
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:23:34
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:35
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:36
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:23:37
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:23:38
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:23:39
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:40
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:23:41
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:23:42
Unknown,0.0,0.0,0.0,0.3620550835132599,market_conditions,2025-07-25 22:23:44
Unknown,0.0,0.0,0.0,0.3620550835132599,market_conditions,2025-07-25 22:23:44
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:45
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:47
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:47
Unknown,0.0,0.0,0.0,0.3620550835132599,market_conditions,2025-07-25 22:23:48
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:49
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:50
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:51
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:52
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:53
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:54
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:55
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:56
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:23:57
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:58
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:23:59
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:00
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:24:01
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:02
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:03
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:04
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:24:05
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:24:06
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:07
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:24:08
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:24:09
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:10
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:24:11
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:24:13
BTC,117411.0,119172.165,0.0,0.3626741230487824,divine_market_intuition,2025-07-25 22:24:14
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:15
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:15
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:16
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:18
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:18
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:19
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:21
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:21
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:22
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:24
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:24
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:25
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:26
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:27
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:29
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:29
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:31
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:31
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:33
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:33
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:35
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:24:36
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:37
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:37
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:24:39
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:24:39
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:24:41
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:42
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:24:43
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:43
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:45
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:46
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:47
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:48
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:49
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:50
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:51
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:52
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:53
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:24:53
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:24:55
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:56
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:57
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:58
Unknown,0.0,0.0,0.0,0.3625813221931457,market_conditions,2025-07-25 22:24:59
Unknown,0.0,0.0,0.0,0.3626731789112091,market_conditions,2025-07-25 22:25:00
Unknown,0.0,0.0,0.0,0.3626731789112091,market_conditions,2025-07-25 22:25:01
Unknown,0.0,0.0,0.0,0.3626731789112091,market_conditions,2025-07-25 22:25:02
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:03
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:04
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:05
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:06
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:07
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:08
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:09
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:11
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:11
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:12
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:13
BTC,117460.0,119221.9,0.0,0.3626741230487824,divine_market_intuition,2025-07-25 22:25:14
BTC,117460.0,119221.9,0.0,0.3626741230487824,divine_market_intuition,2025-07-25 22:25:15
BTC,117460.0,119221.9,0.0,0.3620467829704284,divine_market_intuition,2025-07-25 22:25:16
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:17
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:18
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:25:19
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:25:20
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:21
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:22
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:23
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:25:24
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:25:25
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:26
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:27
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:28
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:25:29
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:25:30
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:31
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:33
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:33
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:35
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:25:36
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:36
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:37
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:38
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:25:39
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:25:41
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:41
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:43
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:43
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:45
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:46
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:47
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:48
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:25:49
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:50
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:51
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:51
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:53
Unknown,0.0,0.0,0.0,0.3620467829704284,market_conditions,2025-07-25 22:25:53
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:55
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:56
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:56
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:25:58
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:25:59
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:26:00
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:26:01
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:26:02
Unknown,0.0,0.0,0.0,0.3620550441741944,market_conditions,2025-07-25 22:26:03
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:26:04
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:26:05
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:26:06
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:26:07
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:26:08
Unknown,0.0,0.0,0.0,0.3626671600341797,market_conditions,2025-07-25 22:26:09
Unknown,0.0,0.0,0.0,0.3620517790317535,market_conditions,2025-07-25 22:26:10
Unknown,0.0,0.0,0.0,0.3625810861587524,market_conditions,2025-07-25 22:26:11
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:26:12
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:26:13
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:26:14
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:26:15
Unknown,0.0,0.0,0.0,0.3626741230487824,market_conditions,2025-07-25 22:26:16
BTC,117463.0,119224.945,0.0,0.3626741230487824,divine_market_intuition,2025-07-25 22:26:17
BTC,117463.0,119224.945,0.0,0.3626741230487824,divine_market_intuition,2025-07-25 22:26:18
Unknown,0.0,0.0,0.0,0.27,market_conditions,2025-07-25 22:26:19
BTC,117548.0,119311.22,,0.4,below_vwap,2025-07-25 23:29:47
BTC,117548.0,119311.22,,0.4,below_vwap,2025-07-25 23:29:48
BTC,117548.0,119311.22,,0.4,below_vwap,2025-07-25 23:29:49
BTC,117548.0,119311.22,,0.4,below_vwap,2025-07-25 23:29:50
BTC,117548.0,119311.22,,0.4,below_vwap,2025-07-25 23:29:50
BTC,117548.0,119311.22,,0.4,below_vwap,2025-07-25 23:29:52
BTC,117548.0,119311.21999999999,,0.4,below_vwap,2025-07-25 23:29:53
